ProductCode,ProductName,BrandName,CategoryName,NameSubtitle,BrandWords,SplitedWords,CategoryWords
283512,雅培金装儿童喜康力BIB400g（盒装）,雅培,0-5117-5984-18227:母婴食品、母婴用品-奶粉系列-4段奶粉,,雅培,"雅培,金装,儿,童,喜康力,bib400g,（,盒,装,）",
10433315,惠氏 金装爱儿乐 400g FOS,惠氏,0-5117-5984-5985:母婴食品、母婴用品-奶粉系列-奶粉特惠组合,,惠氏,"惠氏, ,金装,爱儿乐, ,400g, ,fos",
10178582,惠氏金装健儿乐OF 400g/盒 12盒/箱,惠氏,0-5117-5984-5985:母婴食品、母婴用品-奶粉系列-奶粉特惠组合,,惠氏,"惠氏,金装,健,儿,乐,of, ,400g,/,盒, ,12,盒,/,箱",
10178377,惠氏金装幼儿乐OF 1.6kg/罐 6罐/箱,惠氏,0-5117-5984-5985:母婴食品、母婴用品-奶粉系列-奶粉特惠组合,,惠氏,"惠氏,金装,幼儿乐,of, ,1.6kg,/,罐, ,6,罐,/,箱",
10178935,美赞臣安婴宝A+较大婴儿配方奶粉1200g3袋装/盒（6-12个月） 4组/箱,美赞臣,0-5117-5984-5985:母婴食品、母婴用品-奶粉系列-奶粉特惠组合,,美赞臣,"美赞臣,安,婴,宝,a,+,较,大,婴儿,配,方,奶粉,1200g3,袋,装,/,盒,（,6,-,12,个月,）, ,4,组,/,箱","婴儿,奶粉"
174312,美赞臣安婴宝A+较大婴儿配方奶粉400g（6-12个月）*6盒,美赞臣,0-5117-5984-5985:母婴食品、母婴用品-奶粉系列-奶粉特惠组合,,美赞臣,"美赞臣,安,婴,宝,a,+,较,大,婴儿,配,方,奶粉,400g,（,6,-,12,个月,）,*,6,盒","婴儿,奶粉"
189106,雀巢能恩金盾2配方奶粉900G罐装*2罐,雀巢,0-5117-5984-5985:母婴食品、母婴用品-奶粉系列-奶粉特惠组合,,"雀巢,金盾","雀巢,能,恩,金盾,2,配,方,奶粉,900g,罐,装,*,2,罐",奶粉
9849494,贝因美 孕妈咪配方奶粉 908g,贝因美,0-5117-5984-5986:母婴食品、母婴用品-奶粉系列-妈妈奶粉,,贝因美,"贝因美, ,孕,妈,咪,配,方,奶粉, ,908g",奶粉
9998894,亨氏 金装DHA+AA牛肉番茄配方营养米粉 200g/盒,亨氏,0-5117-5987-6704:母婴食品、母婴用品-辅食-米粉,,"亨氏,aa","亨氏, ,金装,dha,+,aa,牛肉,番茄,配,方,营养,米粉, ,200g,/,盒","营养,米粉"
61110,亨氏牛肉番茄营养米粉225g 盒,亨氏,0-5117-5987-6704:母婴食品、母婴用品-辅食-米粉,,亨氏,"亨氏,牛肉,番茄,营养,米粉,225g, ,盒","营养,米粉"
220097,伊威乳清营养米粉（一阶段4-24个月）250g,伊威,0-5117-5987-6704:母婴食品、母婴用品-辅食-米粉,,伊威,"伊威,乳,清,营养,米粉,（,一,阶,段,4,-,24,个月,）,250g","营养,米粉"
392449,方广 牛肉番茄营养米粉（8—36个月）280g/盒,方广,0-5117-5987-6704:母婴食品、母婴用品-辅食-米粉,,方广,"方广, ,牛肉,番茄,营养,米粉,（,8,—,36,个月,）,280g,/,盒","营养,米粉"
10049248,每伴 铁锌钙营养米粉(一段) 225g/盒,每伴,0-5117-5987-6704:母婴食品、母婴用品-辅食-米粉,,每伴,"每伴, ,铁锌钙,营养,米粉,(,一,段,), ,225g,/,盒","营养,米粉"
116347,贝因美牛肉蔬菜营养米粉225g,贝因美,0-5117-5987-6704:母婴食品、母婴用品-辅食-米粉,,贝因美,"贝因美,牛肉,蔬,菜,营养,米粉,225g","营养,米粉"
10506500,亨氏 三文鱼番茄泥 113g *6,亨氏,0-5117-5987-6706:母婴食品、母婴用品-辅食-果/菜/肉泥,,亨氏,"亨氏, ,三文鱼,番茄,泥, ,113g, ,*,6","三文鱼,番茄"
10491926,亨氏甜嫩玉米泥113g *6,亨氏,0-5117-5987-6706:母婴食品、母婴用品-辅食-果/菜/肉泥,,亨氏,"亨氏,甜,嫩,玉米,泥,113g, ,*,6",玉米
61245,亨氏香甜胡萝卜泥113g,亨氏,0-5117-5987-6706:母婴食品、母婴用品-辅食-果/菜/肉泥,,亨氏,"亨氏,香,甜,胡,萝,卜,泥,113g",
61347,亨氏骨髓蔬菜泥113g,亨氏,0-5117-5987-6706:母婴食品、母婴用品-辅食-果/菜/肉泥,,亨氏,"亨氏,骨,髓,蔬,菜泥,113g",菜泥
118558,贝因美双岐因子奶伴侣250g,贝因美,0-5117-5987-6707:母婴食品、母婴用品-辅食-其它辅食,,贝因美,"贝因美,双,岐,因,子,奶伴侣,250g",奶伴侣
139468,亨氏优佳营养菠菜面条246G(盒) *2盒,亨氏,0-5117-5987-6708:母婴食品、母婴用品-辅食-面条,,亨氏,"亨氏,优佳,营养,菠,菜,面条,246g,(,盒,), ,*,2,盒","营养,面条"
235507,亨氏金装智多多鸡汤营养面条336G(盒),亨氏,0-5117-5987-6708:母婴食品、母婴用品-辅食-面条,,"亨氏,多多","亨氏,金装,智,多多,鸡,汤,营养,面条,336g,(,盒,)","营养,面条"
469089,伊威 鳕鱼全机能珍珠面25g*10,伊威,0-5117-5987-6708:母婴食品、母婴用品-辅食-面条,,"伊威,珍珠","伊威, ,鳕,鱼,全,机,能,珍珠,面,25g,*,10",面
220326,伊威牛肉番茄蝴蝶面(6个月以上)25g*8,伊威,0-5117-5987-6708:母婴食品、母婴用品-辅食-面条,,伊威,"伊威,牛肉,番茄,蝴蝶面,(,6,个月,以,上,),25g,*,8",
220359,伊威猪肉香菇蝴蝶面（6个月以上）25g*8,伊威,0-5117-5987-6708:母婴食品、母婴用品-辅食-面条,,伊威,"伊威,猪肉,香菇,蝴蝶面,（,6,个月,以,上,）,25g,*,8",
10816861,方广 宝宝营养配方芝麻燕麦颗粒面(5个月以上）280g,方广,0-5117-5987-6708:母婴食品、母婴用品-辅食-面条,,方广,"方广, ,宝,宝,营养,配,方,芝,麻,燕,麦,颗,粒,面,(,5,个月,以,上,）,280g","营养,面"
10816849,方广 宝宝营养配方香芋颗粒面(5个月以上）280g,方广,0-5117-5987-6708:母婴食品、母婴用品-辅食-面条,,方广,"方广, ,宝,宝,营养,配,方,香芋,颗,粒,面,(,5,个月,以,上,）,280g","营养,面"
325597,方广 红心地瓜面(5-24个月)280g/盒,方广,0-5117-5987-6708:母婴食品、母婴用品-辅食-面条,,"方广,红心","方广, ,红心,地,瓜,面,(,5,-,24,个月,),280g,/,盒",面
238711,方广 金装彩蝶果蔬蝴蝶面(5-24个月)225g/盒,方广,0-5117-5987-6708:母婴食品、母婴用品-辅食-面条,,"方广,彩蝶","方广, ,金装,彩蝶,果,蔬,蝴蝶面,(,5,-,24,个月,),225g,/,盒",
469034,伊威 全机能营养消化饼干200g,伊威,0-5117-5987-6709:母婴食品、母婴用品-辅食-饼干/磨牙棒,,伊威,"伊威, ,全,机,能,营养,消,化,饼干,200g","营养,饼干"
325995,彤宝 田园蔬菜饼干120g/盒,彤宝,0-5117-5987-6709:母婴食品、母婴用品-辅食-饼干/磨牙棒,,"彤宝,田园","彤宝, ,田园,蔬,菜,饼干,120g,/,盒",饼干
10817013,方广 宝宝机能饼干（蛋黄味）(5个月以上）90g,方广,0-5117-5987-6709:母婴食品、母婴用品-辅食-饼干/磨牙棒,,方广,"方广, ,宝,宝,机,能,饼干,（,蛋,黄,味,）,(,5,个月,以,上,）,90g",饼干
238788,方广 营养磨牙棒（核桃味）90g/罐,方广,0-5117-5987-6709:母婴食品、母婴用品-辅食-饼干/磨牙棒,,方广,"方广, ,营养,磨牙棒,（,核,桃味,）,90g,/,罐","营养,磨牙棒"
219807,伊威多维绿色蔬菜粉3.5g*30,伊威,0-5117-5987-6724:母婴食品、母婴用品-辅食-果粉/菜粉/肉粉,,伊威,"伊威,多,维,绿,色,蔬,菜粉,3.5g,*,30",菜粉
219818,伊威深海藻类蔬菜粉3.5g*15,伊威,0-5117-5987-6724:母婴食品、母婴用品-辅食-果粉/菜粉/肉粉,,"伊威,海藻","伊威,深,海藻,类,蔬,菜粉,3.5g,*,15",菜粉
469001,伊威 胡萝卜肉松10g*10袋,伊威,0-5117-5987-7024:母婴食品、母婴用品-辅食-婴儿肉松,,伊威,"伊威, ,胡,萝,卜,肉松,10g,*,10,袋",肉松
10817262,方广 鳕鱼胡萝卜营养雪花粥150g,方广,0-5117-5987-7089:母婴食品、母婴用品-辅食-营养粥,,"方广,雪花","方广, ,鳕,鱼,胡,萝,卜,营养,雪花,粥,150g",
10000063,ELLEMOMMY 牛奶提取物复合软胶囊 750mg*20粒/盒,ELLEMOMMY优生妈咪,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,,ellemommy,"ellemommy, ,牛奶,提,取,物,复,合,软,胶,囊, ,750mg,*,20,粒,/,盒",
9601610,奥医 初乳康4粒袋（奥医赠品）,奥医,0-5117-5988-18149:母婴食品、母婴用品-母婴营养品-营养品赠品,,"奥医,奥医","奥医, ,初,乳,康,4,粒,袋,（,奥医,赠,品,）",
326012,彤宝 聪力胶丸（3合一鱼肝油）30粒/盒,彤宝,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,,彤宝,"彤宝, ,聪,力,胶,丸,（,3,合,一,鱼肝油,）,30,粒,/,盒",鱼肝油
10689835,朵望鳕鱼肝油(0-1香橙)450mg×30粒,朵望,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,,朵望,"朵望,鳕鱼肝油,(,0,-,1,香,橙,),450mg,×,30,粒",鳕鱼肝油
10443875,金奇仕 婴幼儿鳕鱼肝油Ⅰ段（0-6月） 60粒装,金奇仕,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,,金奇仕,"金奇仕, ,婴,幼儿,鳕鱼肝油,ⅰ,段,（,0,-,6,月,）, ,60,粒,装","幼儿,鳕鱼肝油"
194332,金箍棒 聪元复合鳕鱼肝油软胶囊900毫克*30粒,金箍棒,0-5117-5988-7071:母婴食品、母婴用品-母婴营养品-鱼肝油,,金箍棒,"金箍棒, ,聪,元,复,合,鳕鱼肝油,软,胶,囊,900,毫,克,*,30,粒",鳕鱼肝油
10075157,三精 养畅素孕（产妇装） 5g*10袋/盒,三精,0-5117-5988-7072:母婴食品、母婴用品-母婴营养品-妈妈营养品,,三精,"三精, ,养,畅,素,孕,（,产,妇,装,）, ,5g,*,10,袋,/,盒",
9553019,奥医 产福欣营养液16瓶装,奥医,0-5117-5988-7072:母婴食品、母婴用品-母婴营养品-妈妈营养品,,"奥医,福","奥医, ,产,福,欣,营养液,16,瓶,装",营养液
10733854,纽曼思海藻软胶囊（孕妇专用）60粒/盒,纽曼思,0-5117-5988-7072:母婴食品、母婴用品-母婴营养品-妈妈营养品,,"纽曼思,海藻","纽曼思,海藻,软,胶,囊,（,孕,妇,专,用,）,60,粒,/,盒",
10642598,纽瑞滋海藻DHA+ARA核桃油孕妇专用软胶囊70粒,纽瑞滋,0-5117-5988-7072:母婴食品、母婴用品-母婴营养品-妈妈营养品,,"纽瑞滋,海藻","纽瑞滋,海藻,dha,+,ara,核桃,油,孕,妇,专,用,软,胶,囊,70,粒","dha,核桃,油"
10121898,乳珍 胶囊 0.2g*120粒/桶,乳珍,0-5117-5988-7073:母婴食品、母婴用品-母婴营养品-牛初乳,,乳珍,"乳珍, ,胶,囊, ,0.2g,*,120,粒,/,桶",
11101512,亨氏金装纯牛初乳粉60G +伊威纯肉松(5个月以上宝宝)100g,亨氏,0-5117-5988-7073:母婴食品、母婴用品-母婴营养品-牛初乳,,"亨氏,伊威","亨氏,金装,纯,牛初乳,粉,60g, ,+,伊威,纯,肉松,(,5,个月,以,上,宝,宝,),100g","牛初乳,肉松"
40084,全元康小儿钙铁锌冲剂 奶味 5G*20包,全元康,0-5117-5988-7074:母婴食品、母婴用品-母婴营养品-综合营养素,,全元康,"全元康,小,儿,钙铁锌,冲,剂, ,奶味, ,5g,*,20,包",钙铁锌
10642587,纽瑞滋海藻DHA+ARA核桃油儿童专用软胶囊70粒,纽瑞滋,0-5117-5988-7074:母婴食品、母婴用品-母婴营养品-综合营养素,,"纽瑞滋,海藻","纽瑞滋,海藻,dha,+,ara,核桃,油,儿,童,专,用,软,胶,囊,70,粒","dha,核桃,油"
9509028,金箍棒可乳素（5g*16包）,金箍棒,0-5117-5988-7074:母婴食品、母婴用品-母婴营养品-综合营养素,,金箍棒,"金箍棒,可,乳,素,（,5g,*,16,包,）",
153435,“优朵” 乳多元软胶囊 900mg×30粒/盒,优朵,0-5117-5988-7075:母婴食品、母婴用品-母婴营养品-钙类,,优朵,"“,优朵,”, ,乳,多,元,软,胶,囊, ,900mg,×,30,粒,/,盒",
9805225,智灵通 乳酸钙冲剂罐装 40包装,智灵通,0-5117-5988-7075:母婴食品、母婴用品-母婴营养品-钙类,,智灵通,"智灵通, ,乳,酸,钙,冲,剂,罐,装, ,40,包,装",
12179678,朵望 精装乳钙软胶囊30粒/盒,朵望,0-5117-5988-7075:母婴食品、母婴用品-母婴营养品-钙类,,朵望,"朵望, ,精,装,乳钙,软,胶,囊,30,粒,/,盒",
10443922,金奇仕 婴幼儿乳钙DHAⅠ段（0-6月） 60粒装,金奇仕,0-5117-5988-7075:母婴食品、母婴用品-母婴营养品-钙类,,金奇仕,"金奇仕, ,婴,幼儿,乳钙,dha,ⅰ,段,（,0,-,6,月,）, ,60,粒,装","幼儿,dha"
10049146,每伴 经典清清宝(婴) 5g*30袋/盒,每伴,0-5117-5988-7076:母婴食品、母婴用品-母婴营养品-清火类,,"每伴,清清","每伴, ,经,典,清清,宝,(,婴,), ,5g,*,30,袋,/,盒",
10049237,每伴 金品清清宝(幼) 320g/听,每伴,0-5117-5988-7076:母婴食品、母婴用品-母婴营养品-清火类,,"每伴,金品,清清","每伴, ,金品,清清,宝,(,幼,), ,320g,/,听",
41689,三精 养畅素（健康儿童装)3g×10袋/盒,三精,0-5117-5988-7077:母婴食品、母婴用品-母婴营养品-幼儿益生菌,,"三精,3g","三精, ,养,畅,素,（,健康,儿,童装,),3g,×,10,袋,/,盒",
9805190,智灵通 迪尔益生菌粉剂 30包装,智灵通,0-5117-5988-7077:母婴食品、母婴用品-母婴营养品-幼儿益生菌,,智灵通,"智灵通, ,迪,尔,益生菌,粉,剂, ,30,包,装","益生菌,粉"
11066276,贝优嘉 金银花益生菌 5g*20袋,贝优嘉,0-5117-5988-7077:母婴食品、母婴用品-母婴营养品-幼儿益生菌,,贝优嘉,"贝优嘉, ,金银花,益生菌, ,5g,*,20,袋",益生菌
310689,NUK 125ML耐高温玻璃彩色奶瓶(带1号仿真通气奶嘴),NUK,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,nuk,"nuk, ,125ml,耐,高,温,玻璃,彩,色,奶瓶,(,带,1,号,仿,真,通,气,奶嘴,)","奶瓶,奶嘴"
11604174,NUK PP 清色奶瓶240ml（带2号硅胶仿真通气奶嘴),NUK,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,nuk,"nuk, ,pp, ,清,色,奶瓶,240ml,（,带,2,号,硅,胶,仿,真,通,气,奶嘴,)","奶瓶,奶嘴"
310985,NUK 乳胶通气仿真奶嘴王 (1号  0-6个月 十字孔)(单个盒装),NUK,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,nuk,"nuk, ,乳,胶,通,气,仿,真,奶嘴,王, ,(,1,号, , ,0,-,6,个月, ,十,字,孔,),(,单,个,盒,装,)",奶嘴
11604094,NUK 宽口径耐高温玻璃彩色奶瓶240ml(带2号硅胶宽口仿真通气奶嘴),NUK,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,nuk,"nuk, ,宽,口,径,耐,高,温,玻璃,彩,色,奶瓶,240ml,(,带,2,号,硅,胶,宽,口,仿,真,通,气,奶嘴,)","奶瓶,奶嘴"
310769,NUK 新宽口乳胶通气仿真奶嘴王(1号0-6个月中园孔)(两个卡装),NUK,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,"nuk,卡","nuk, ,新,宽,口,乳,胶,通,气,仿,真,奶嘴,王,(,1,号,0,-,6,个月,中,园,孔,),(,两个,卡,装,)",奶嘴
10259491,汤美天地 母乳自然系列 专用奶咀 中流量,Tommee Tippee 汤美天地,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,汤美天地,"汤美天地, ,母,乳,自,然,系,列, ,专,用,奶,咀, ,中,流,量",
10259468,汤美天地 母乳自然系列 夜光安抚奶咀(3－6月),Tommee Tippee 汤美天地,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,汤美天地,"汤美天地, ,母,乳,自,然,系,列, ,夜,光,安,抚,奶,咀,(,3,－,6,月,)",
10259366,汤美天地 母乳自然系列 奶瓶 150ml/5安士,Tommee Tippee 汤美天地,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,汤美天地,"汤美天地, ,母,乳,自,然,系,列, ,奶瓶, ,150ml,/,5,安,士",奶瓶
9739633,喜多 一般口标准奶嘴L 大十字-卡装,喜多,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,"喜多,卡","喜多, ,一,般,口,标,准,奶嘴,l, ,大,十,字,-,卡,装",奶嘴
9674526,布朗博士流量2 宽口硅胶奶嘴(3个吸塑装),布朗博士,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,布朗博士,"布朗博士,流,量,2, ,宽,口,硅,胶,奶嘴,(,3,个,吸,塑,装,)",奶嘴
9675358,日康加厚玻璃奶瓶120ml,日康,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,康加,"日,康加,厚,玻璃,奶瓶,120ml",奶瓶
11769281,贝亲 宽口径塑料奶瓶PPSU160ml AA61,贝亲,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,贝亲,"贝亲, ,宽,口,径,塑,料,奶瓶,ppsu160ml, ,aa61",奶瓶
434140,贝亲 标准母乳实感奶嘴(大码),贝亲,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,贝亲,"贝亲, ,标,准,母,乳,实,感,奶嘴,(,大,码,)",奶嘴
434106,贝亲 盒装乳胶奶嘴(大码),贝亲,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,贝亲,"贝亲, ,盒,装,乳,胶,奶嘴,(,大,码,)",奶嘴
9664895,飞利浦新安怡 七安士有把手魔术杯 200ml(颜色随机),飞利浦新安怡,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,飞利浦新安怡,"飞利浦新安怡, ,七,安,士,有,把手,魔术,杯, ,200ml,(,颜色,随,机,)","魔术,杯"
9664873,飞利浦新安怡 九安士对装有把手魔术杯 260ml,飞利浦新安怡,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,"飞利浦新安怡,九安","飞利浦新安怡, ,九安,士,对,装,有,把手,魔术,杯, ,260ml","魔术,杯"
11036989,黄色小鸭140ml玻璃奶瓶 GT-83326,黄色小鸭,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,黄色小鸭,"黄色小鸭,140ml,玻璃,奶瓶, ,gt,-,83326",奶瓶
11036138,黄色小鸭造型安抚奶嘴 GT-830333,黄色小鸭,0-5117-5989-5990:母婴食品、母婴用品-哺育用品-奶瓶/奶嘴,,黄色小鸭,"黄色小鸭,造,型,安抚奶嘴, ,gt,-,830333",安抚奶嘴
10539487,优生HT婴幼儿感温硅胶软质安全汤匙(赠品),US BABY 优生,0-5117-5989-5991:母婴食品、母婴用品-哺育用品-调理用具,,"优生,ht","优生,ht,婴,幼儿,感,温,硅,胶,软,质,安全,汤,匙,(,赠,品,)","幼儿,安全,匙"
294199,婴之侣安全训练勺叉组,婴之侣,0-5117-5989-5991:母婴食品、母婴用品-哺育用品-调理用具,,婴之侣,"婴之侣,安全,训,练,勺,叉,组","勺,叉"
161239,日康奶瓶干燥架,日康,0-5117-5989-5991:母婴食品、母婴用品-哺育用品-调理用具,,日康,"日康,奶瓶,干,燥,架","奶瓶,架"
9675961,日康感温变色匙套装,日康,0-5117-5989-5991:母婴食品、母婴用品-哺育用品-调理用具,,日康,"日康,感,温,变色,匙,套装","匙,套装"
9676408,日康硅胶小指匙,日康,0-5117-5989-5991:母婴食品、母婴用品-哺育用品-调理用具,,日康,"日康,硅,胶,小,指,匙",匙
161319,日康训练筷,日康,0-5117-5989-5991:母婴食品、母婴用品-哺育用品-调理用具,,日康,"日康,训,练,筷",
161284,日康食物调理器组,日康,0-5117-5989-5991:母婴食品、母婴用品-哺育用品-调理用具,,日康,"日康,食,物,调,理,器,组",
9583884,贝亲 餐具套装,贝亲,0-5117-5989-5991:母婴食品、母婴用品-哺育用品-调理用具,,贝亲,"贝亲, ,餐具,套装","餐具,套装"
9665150,飞利浦新安怡 密封垫 6个装,飞利浦新安怡,0-5117-5989-5991:母婴食品、母婴用品-哺育用品-调理用具,,飞利浦新安怡,"飞利浦新安怡, ,密,封,垫, ,6,个,装",垫
11036194,黄色小鸭筷子 GT-630085,黄色小鸭,0-5117-5989-5991:母婴食品、母婴用品-哺育用品-调理用具,,黄色小鸭,"黄色小鸭,筷子, ,gt,-,630085",筷子
311251,NUK 海豚玩具练牙器,NUK,0-5117-5989-5992:母婴食品、母婴用品-哺育用品-安抚奶嘴/牙胶,,"nuk,海豚","nuk, ,海豚,玩具,练,牙,器",玩具
41429,贝亲安抚奶嘴  (5--8个月),贝亲,0-5117-5989-5992:母婴食品、母婴用品-哺育用品-安抚奶嘴/牙胶,,贝亲,"贝亲,安抚奶嘴, , ,(,5,-,-,8,个月,)",安抚奶嘴
10259333,汤美天地 母乳自然系列 手动吸乳器,Tommee Tippee 汤美天地,0-5117-5989-5994:母婴食品、母婴用品-哺育用品-吸奶器,,汤美天地,"汤美天地, ,母,乳,自,然,系,列, ,手,动,吸,乳,器",
10002898,魔仙发夹（赠品 颜色随机）,小白熊,0-5117-5989-5995:母婴食品、母婴用品-哺育用品-清洁消毒,,,"魔,仙,发夹,（,赠,品, ,颜色,随,机,）",发夹
9740732,喜多 多功能保温袋 黄色,喜多,0-5117-5989-6028:母婴食品、母婴用品-哺育用品-保温器具,,喜多,"喜多, ,多,功,能,保,温,袋, ,黄,色",
364727,小白熊 液晶暖奶器HL-0616,小白熊,0-5117-5989-6028:母婴食品、母婴用品-哺育用品-保温器具,,小白熊,"小白熊, ,液晶,暖奶器,hl,-,0616",暖奶器
9739928,喜多 酷比熊超薄4层奶粉盒,喜多,0-5117-5989-7504:母婴食品、母婴用品-哺育用品-婴儿用品收纳,,"喜多,酷比","喜多, ,酷比,熊,超,薄,4,层,奶,粉盒",粉盒
10047195,嘘嘘乐 收纳盒（赠品）,嘘嘘乐,0-5117-5989-7504:母婴食品、母婴用品-哺育用品-婴儿用品收纳,,嘘嘘乐,"嘘嘘乐, ,收纳盒,（,赠,品,）",收纳盒
10691313,喜多新生儿冬季护理套装,喜多,0-5117-5996-18235:母婴食品、母婴用品-洗护-洗发/沐浴,,喜多,"喜多,新,生,儿,冬,季,护理,套装","护理,套装"
215054,嗳呵婴儿柔嫩沐浴乳(女婴)258ml,嗳呵,0-5117-5996-18235:母婴食品、母婴用品-洗护-洗发/沐浴,,嗳呵,"嗳呵,婴儿,柔,嫩,沐浴,乳,(,女,婴,),258ml","婴儿,沐浴"
214926,嗳呵婴儿海洋深层水沐浴露 1L/瓶,嗳呵,0-5117-5996-18235:母婴食品、母婴用品-洗护-洗发/沐浴,,嗳呵,"嗳呵,婴儿,海洋,深,层,水,沐浴露, ,1l,/,瓶","婴儿,沐浴露"
10775674,施巴 PH5.5洁肤浴油200ml,施巴,0-5117-5996-18235:母婴食品、母婴用品-洗护-洗发/沐浴,,施巴,"施巴, ,ph5.5,洁,肤,浴,油,200ml",
9648491,郁美净儿童鲜奶沐浴液(草莓/欣雨)(香味随机)200g,郁美净,0-5117-5996-18235:母婴食品、母婴用品-洗护-洗发/沐浴,,郁美净,"郁美净,儿,童,鲜,奶,沐浴,液,(,草,莓,/,欣,雨,),(,香,味,随,机,),200g",
314454,嗳呵婴儿多效保湿霜（女）30g,嗳呵,0-5117-5996-18236:母婴食品、母婴用品-洗护-面霜/护肤,,嗳呵,"嗳呵,婴儿,多效,保湿,霜,（,女,）,30g","婴儿,保湿"
9607050,强生婴儿天然舒润滋养润肤露100ml,强生,0-5117-5996-18236:母婴食品、母婴用品-洗护-面霜/护肤,,"强生,舒润","强生,婴儿,天,然,舒润,滋,养润,肤,露,100ml",
10266554,爱乐湄 婴儿精华乳液 250ml,爱乐湄,0-5117-5996-18236:母婴食品、母婴用品-洗护-面霜/护肤,,爱乐湄,"爱乐湄, ,婴儿,精华,乳液, ,250ml","婴儿,精华,乳液"
