ProductName,SplitedWords,BrandWords,品牌数,CategoryWords,类别数,CategoryName,BrandName,ProductCode
九阳 无网系列豆浆机 DJ12B-A16D,"九阳,  , 无, 网, 系列, 豆浆机,  , dj12b, -, a16d",九阳,1,"网, 豆浆机",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,11104135
九阳 无网系列豆浆机 DJ13B-A12D,"九阳,  , 无, 网, 系列, 豆浆机,  , dj13b, -, a12d",九阳,1,"网, 豆浆机",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,11104124
九阳 无网系列豆浆机 DJ13B-A15,"九阳,  , 无, 网, 系列, 豆浆机,  , dj13b, -, a15",九阳,1,"网, 豆浆机",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,11104113
九阳 营养王系列豆浆机 DJ13B-D07,"九阳,  , 营养, 王, 系列, 豆浆机,  , dj13b, -, d07",九阳,1,"营养, 豆浆机",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,9999717
九阳 营养王系列豆浆机 DJ13B-D08,"九阳,  , 营养, 王, 系列, 豆浆机,  , dj13b, -, d08",九阳,1,"营养, 豆浆机",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,9999728
九阳 营养王系列豆浆机 DJ13B-D08D,"九阳,  , 营养, 王, 系列, 豆浆机,  , dj13b, -, d08d",九阳,1,"营养, 豆浆机",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,11006670
九阳 营养王系列豆浆机 DJ14B-D06,"九阳,  , 营养, 王, 系列, 豆浆机,  , dj14b, -, d06",九阳,1,"营养, 豆浆机",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,9999739
九阳 营养王系列豆浆机 DJ14B-D09,"九阳,  , 营养, 王, 系列, 豆浆机,  , dj14b, -, d09",九阳,1,"营养, 豆浆机",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,11104351
九阳 营养王系列豆浆机 DJ14B-D15,"九阳,  , 营养, 王, 系列, 豆浆机,  , dj14b, -, d15",九阳,1,"营养, 豆浆机",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,11104102
九阳 豆浆机 DJ13B-D11,"九阳,  , 豆浆机,  , dj13b, -, d11",九阳,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,11975227
九阳 豆浆机 DJ13B-D18EC 红色,"九阳,  , 豆浆机,  , dj13b, -, d18ec,  , 红色",九阳,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,12151303
九阳 豆浆机 JYDZ-56W,"九阳,  , 豆浆机,  , jydz, -, 56w",九阳,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,12155167
九阳 豆浆机 JYS-50S01,"九阳,  , 豆浆机,  , jys, -, 50s01",九阳,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,12151290
九阳 豆浆机 精磨星系列 DJ13B-C82D 白色,"九阳,  , 豆浆机,  , 精, 磨, 星, 系列,  , dj13b, -, c82d,  , 白色",九阳,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,11975216
九阳 豆浆机 精磨星系列 DJ13B-C86,"九阳,  , 豆浆机,  , 精, 磨, 星, 系列,  , dj13b, -, c86",九阳,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,11975238
九阳 豆浆机JYDZ-510W,"九阳,  , 豆浆机, jydz, -, 510w",九阳,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,566290
九阳豆浆机 无网系列 DJ12B-A17D,"九阳, 豆浆机,  , 无, 网, 系列,  , dj12b, -, a17d",九阳,1,"豆浆机, 网",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,11873408
九阳豆浆机 植物牛奶系类 DJ13B-D18D,"九阳, 豆浆机,  , 植物, 牛奶, 系, 类,  , dj13b, -, d18d",九阳,1,"豆浆机, 植物, 牛奶",3,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,11873419
九阳豆浆机DJ12B-A10,"九阳, 豆浆机, dj12b, -, a10",九阳,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,10296090
九阳豆浆机JYDZ-203,"九阳, 豆浆机, jydz, -, 203",九阳,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,10168351
九阳豆浆机植物奶牛系列DJ13B-D08D（新款 ),"九阳, 豆浆机, 植物, 奶牛, 系列, dj13b, -, d08d, （, 新款,  , )",九阳,1,"豆浆机, 植物",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,九阳,12926931
德国SKG 万能浓香豆浆机 VL-8110F 不锈钢,"德国, skg,  , 万能, 浓香, 豆浆机,  , vl, -, 8110f,  , 不锈钢",skg,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,德国SKG,10991409
德国SKG 万能浓香豆浆机 VL-8110F 香槟色,"德国, skg,  , 万能, 浓香, 豆浆机,  , vl, -, 8110f,  , 香槟色",skg,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,德国SKG,10985612
新飞 SN-800P-116S 多功能豆浆机,"新飞,  , sn, -, 800p, -, 116s,  , 多功能, 豆浆机",新飞,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,新飞,11105105
格兰仕豆浆机DP13001,"格兰仕, 豆浆机, dp13001",格兰仕,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,格兰仕,9988050
格兰仕豆浆机DP15002C,"格兰仕, 豆浆机, dp15002c",格兰仕,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,格兰仕,9988061
格兰仕豆浆机DS12005,"格兰仕, 豆浆机, ds12005",格兰仕,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,格兰仕,11052474
欧南多豆浆机NDD-12S03,"欧南多, 豆浆机, ndd, -, 12s03",欧南多,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,欧南多,292171
欧科全钢多功能豆浆机 底盘加热DJ12B-3911D,"欧科, 全钢, 多功能, 豆浆机,  , 底盘, 加热, dj12b, -, 3911d",欧科,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,欧科,13386464
海尔豆浆机DJ10B-S01,"海尔, 豆浆机, dj10b, -, s01",海尔,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,海尔,12469920
海尔豆浆机DJ12B-S02,"海尔, 豆浆机, dj12b, -, s02",海尔,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,海尔,12469919
科立泰豆浆机QLT-800,"科立泰, 豆浆机, qlt, -, 800",科立泰,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,科立泰,10415982
美的 豆浆机 DS10A31,"美的,  , 豆浆机,  , ds10a31",美的,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,美的,11140286
美的 豆浆机 DS10B11 不锈钢内胆,"美的,  , 豆浆机,  , ds10b11,  , 不锈钢, 内胆",美的,1,"豆浆机, 内胆",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,美的,10524911
美的Midea  豆浆机 DS13B11,"美的, midea,  ,  , 豆浆机,  , ds13b11",美的,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,美的,10057917
美的Midea  豆浆机 DS13C11,"美的, midea,  ,  , 豆浆机,  , ds13c11",美的,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,美的,10057906
美的Midea  豆浆机 PP101,"美的, midea,  ,  , 豆浆机,  , pp101",美的,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,美的,10057940
美的Midea  豆浆机 PP13A31,"美的, midea,  ,  , 豆浆机,  , pp13a31",美的,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,美的,10057973
美的Midea  豆浆机 PP13E13,"美的, midea,  ,  , 豆浆机,  , pp13e13",美的,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,美的,10057939
美的豆浆机DS10A11(可搅拌水果  特价促销),"美的, 豆浆机, ds10a11, (, 可, 搅拌, 水果,  ,  , 特价, 促销, )",美的,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,美的,10028714
美的豆浆机MS-10DS01B,"美的, 豆浆机, ms, -, 10ds01b",美的,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,美的,250179
美的豆浆机PP132,"美的, 豆浆机, pp132",美的,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,美的,299898
苏泊尔 豆浆机DJ11B-26G,"苏泊尔,  , 豆浆机, dj11b, -, 26g",苏泊尔,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,苏泊尔,11125567
苏泊尔 豆浆机DJ13B-25G,"苏泊尔,  , 豆浆机, dj13b, -, 25g",苏泊尔,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,苏泊尔,11125556
苏泊尔豆浆机DJ10B-03S,"苏泊尔, 豆浆机, dj10b, -, 03s",苏泊尔,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,苏泊尔,10167325
苏泊尔豆浆机DJ13B-02S,"苏泊尔, 豆浆机, dj13b, -, 02s",苏泊尔,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,苏泊尔,10167347
苏泊尔豆浆机DJ13B-18G,"苏泊尔, 豆浆机, dj13b, -, 18g",苏泊尔,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,苏泊尔,10167405
欧科 商用豆浆机 10L 抗摔机座 智能不粘  DJ100B-S01,"欧科,  , 商用豆浆机,  , 10l,  , 抗, 摔, 机座,  , 智能, 不粘,  ,  , dj100b, -, s01",欧科,1,商用豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,,13386599
欧科 豆浆机 无网 不锈钢机座 太极旋磨刀DJ12B-3904D,"欧科,  , 豆浆机,  , 无, 网,  , 不锈钢, 机座,  , 太极, 旋, 磨刀, dj12b, -, 3904d",欧科,1,"豆浆机, 网",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,,13386588
欧科全钢多功能豆浆机  底盘加热 不锈钢无网机座OKWD-133B1,"欧科, 全钢, 多功能, 豆浆机,  ,  , 底盘, 加热,  , 不锈钢, 无, 网, 机座, okwd, -, 133b1",欧科,1,"豆浆机, 网",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,,13386522
欧科全钢机座 底盘加热 双层防烫豆浆机DJ13B-3905D,"欧科, 全钢, 机座,  , 底盘, 加热,  , 双层, 防, 烫, 豆浆机, dj13b, -, 3905d",欧科,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,,13386486
欧科全钢机座 底部加热 双层防烫豆浆机DJ13B-3903B1,"欧科, 全钢, 机座,  , 底部, 加热,  , 双层, 防, 烫, 豆浆机, dj13b, -, 3903b1",欧科,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,,13386475
欧科多功能全钢豆浆机 底部加热 双层防烫保温DJ13B-3903B,"欧科, 多功能, 全钢, 豆浆机,  , 底部, 加热,  , 双层, 防, 烫, 保温, dj13b, -, 3903b",欧科,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,,13386511
欧科多功能无网豆浆机  太极旋磨刀 双层底部加热DJ13B-3902,"欧科, 多功能, 无, 网, 豆浆机,  ,  , 太极, 旋, 磨刀,  , 双层, 底部, 加热, dj13b, -, 3902",欧科,1,"网, 豆浆机",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,,13386566
欧科多功能无网豆浆机 双层保温 不锈钢底盘加热DJ13B-3901,"欧科, 多功能, 无, 网, 豆浆机,  , 双层, 保温,  , 不锈钢, 底盘, 加热, dj13b, -, 3901",欧科,1,"网, 豆浆机",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,,13386624
欧科多功能无网豆浆机 底盘加热  太极旋磨刀DJ13B-3901B,"欧科, 多功能, 无, 网, 豆浆机,  , 底盘, 加热,  ,  , 太极, 旋, 磨刀, dj13b, -, 3901b",欧科,1,"网, 豆浆机",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,,13386497
欧科多功能豆浆机 无网聚环流技术OKW-131A3,"欧科, 多功能, 豆浆机,  , 无, 网聚, 环流, 技术, okw, -, 131a3",欧科,1,豆浆机,1,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,,13386544
欧科无网多功能豆浆机 不锈钢新品 底部加热OKWD-137B1,"欧科, 无, 网, 多功能, 豆浆机,  , 不锈钢, 新品,  , 底部, 加热, okwd, -, 137b1",欧科,1,"网, 豆浆机",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,,13386577
欧科无网多功能豆浆机 低噪音 保温 不锈钢内胆DJ14B-3801,"欧科, 无, 网, 多功能, 豆浆机,  , 低噪音,  , 保温,  , 不锈钢, 内胆, dj14b, -, 3801",欧科,1,"网, 豆浆机, 内胆",3,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,,13386555
欧科无网多功能豆浆机 底部加热 不锈钢OKWD-122B1,"欧科, 无, 网, 多功能, 豆浆机,  , 底部, 加热,  , 不锈钢, okwd, -, 122b1",欧科,1,"网, 豆浆机",2,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,,13386500
欧科无网豆浆机 营养糊 蔬果搅拌 慢火熬煮 DJ14B-3801A,"欧科, 无, 网, 豆浆机,  , 营养, 糊,  , 蔬果, 搅拌,  , 慢火, 熬, 煮,  , dj14b, -, 3801a",欧科,1,"网, 豆浆机, 营养, 蔬果, 搅拌",5,0-21266-21267-21268:大家电、生活电器-厨房电器-豆浆机.,,13386533
三洋SANYO   平台微波炉EM-F2108MS1,"三洋, sanyo,  ,  ,  , 平台, 微波炉, em, -, f2108ms1",三洋,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,三洋SANYO,477258
三洋SANYO   数码平台微波炉EM-F2108EB1,"三洋, sanyo,  ,  ,  , 数码, 平台, 微波炉, em, -, f2108eb1",三洋,1,"数码, 微波炉",2,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,三洋SANYO,477270
松下微波炉NN-GF599MXPE,"松下, 微波炉, nn, -, gf599mxpe",松下,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,松下,10096078
松下微波炉NN-GS575WXPE,"松下, 微波炉, nn, -, gs575wxpe",松下,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,松下,10096114
松下微波炉NN-GS587MXPE,"松下, 微波炉, nn, -, gs587mxpe",松下,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,松下,10096089
松下微波炉NN-GS597MXPE,"松下, 微波炉, nn, -, gs597mxpe",松下,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,松下,10096090
格兰仕 光波 微波炉 G70D20CN1P-D2(S0),"格兰仕,  , 光波,  , 微波炉,  , g70d20cn1p, -, d2, (, s0, )",格兰仕,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,10690616
格兰仕 光波 微波炉 大平板无转盘 G80W23YCSL-Q3(R0),"格兰仕,  , 光波,  , 微波炉,  , 大, 平板, 无, 转盘,  , g80w23ycsl, -, q3, (, r0, )",格兰仕,1,"微波炉, 转盘",2,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,10690581
格兰仕 光波 微波炉 平板无转盘 G80F23DCSL-F7(R0),"格兰仕,  , 光波,  , 微波炉,  , 平板, 无, 转盘,  , g80f23dcsl, -, f7, (, r0, )",格兰仕,1,"微波炉, 转盘",2,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,10690627
格兰仕 微波炉P70D10EP-QA(P0) 圆形,"格兰仕,  , 微波炉, p70d10ep, -, qa, (, p0, ),  , 圆形",格兰仕,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,11064236
格兰仕微波炉D90D34ESXLRII-Y8(S0),"格兰仕, 微波炉, d90d34esxlrii, -, y8, (, s0, )",格兰仕,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,9988118
格兰仕微波炉G80D23CN1P-G5(S0),"格兰仕, 微波炉, g80d23cn1p, -, g5, (, s0, )",格兰仕,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,9987999
格兰仕微波炉G80D23CSP-B5(B0),"格兰仕, 微波炉, g80d23csp, -, b5, (, b0, )",格兰仕,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,9987955
格兰仕微波炉G80F20CN1L-DG(S0),"格兰仕, 微波炉, g80f20cn1l, -, dg, (, s0, )",格兰仕,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,9987933
格兰仕微波炉G80F20CN2L-B8(S0),"格兰仕, 微波炉, g80f20cn2l, -, b8, (, s0, )",格兰仕,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,9987944
格兰仕微波炉G80F23CN2L-Q6(R0),"格兰仕, 微波炉, g80f23cn2l, -, q6, (, r0, )",格兰仕,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,9987988
格兰仕微波炉G80F23CN2P-BM1(S0)【新老包装更换中】,"格兰仕, 微波炉, g80f23cn2p, -, bm1, (, s0, ), 【, 新老, 包装, 更换, 中, 】",格兰仕,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,9988005
格兰仕微波炉G80F23CN2P-Q5(R0),"格兰仕, 微波炉, g80f23cn2p, -, q5, (, r0, )",格兰仕,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,9987977
格兰仕微波炉G80Q23MSL-Q4(R0),"格兰仕, 微波炉, g80q23msl, -, q4, (, r0, )",格兰仕,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,9988107
格兰仕（Galanz)微波炉/光波炉P70D20TL-D4,"格兰仕, （, galanz, ), 微波炉, /, 光波炉, p70d20tl, -, d4",格兰仕,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,10375583
格兰仕（Galanz)微波炉G80F23CN2L-Q6(R1),"格兰仕, （, galanz, ), 微波炉, g80f23cn2l, -, q6, (, r1, )",格兰仕,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,10375709
格兰仕（Galanz)微波炉G80W23CSL-A6(银),"格兰仕, （, galanz, ), 微波炉, g80w23csl, -, a6, (, 银, )",格兰仕,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,10375765
格兰仕（Galanz)微波炉P70D20TP-C6(W0),"格兰仕, （, galanz, ), 微波炉, p70d20tp, -, c6, (, w0, )",格兰仕,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,格兰仕,10375572
美的 微波炉 EM720FF1-NR,"美的,  , 微波炉,  , em720ff1, -, nr",美的,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,美的,11104828
美的 微波炉 EM720FF2-NA1,"美的,  , 微波炉,  , em720ff2, -, na1",美的,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,美的,11104840
美的 微波炉 MG720FF1-NS,"美的,  , 微波炉,  , mg720ff1, -, ns",美的,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,美的,11104851
美的Midea 微波炉 尚蒸 （红色花边、银色机身 钢壳机身 EG720FA4-NR）,"美的, midea,  , 微波炉,  , 尚, 蒸,  , （, 红色, 花边, 、, 银色, 机身,  , 钢壳, 机身,  , eg720fa4, -, nr, ）",美的,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,美的,573251
美的Midea 微波炉 银色 钢壳机身 EG823LA6-NS（X）,"美的, midea,  , 微波炉,  , 银色,  , 钢壳, 机身,  , eg823la6, -, ns, （, x, ）",美的,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,美的,573240
美的Midea 微波炉 （红色面板、银色机身 钢壳机身 EG823LA6-NR）,"美的, midea,  , 微波炉,  , （, 红色, 面板, 、, 银色, 机身,  , 钢壳, 机身,  , eg823la6, -, nr, ）",美的,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,美的,573239
美的Midea 微波炉 （银色 钢壳机身 EG720FC8-NS）,"美的, midea,  , 微波炉,  , （, 银色,  , 钢壳, 机身,  , eg720fc8, -, ns, ）",美的,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,美的,573262
美的Midea 微波炉 （黑色 钢壳机身 MM823ESJ-PA）,"美的, midea,  , 微波炉,  , （, 黑色,  , 钢壳, 机身,  , mm823esj, -, pa, ）",美的,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,美的,573331
美的Midea 微波炉 （黑色面板、银色机身 钢壳机身 EG025LC7-NSH）,"美的, midea,  , 微波炉,  , （, 黑色, 面板, 、, 银色, 机身,  , 钢壳, 机身,  , eg025lc7, -, nsh, ）",美的,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,美的,574083
美的Midea 微波炉食尚蒸滋味 （银色(镶红) 钢壳机身 EG823LC7-NSH1）,"美的, midea,  , 微波炉, 食, 尚, 蒸, 滋味,  , （, 银色, (, 镶, 红, ),  , 钢壳, 机身,  , eg823lc7, -, nsh1, ）",美的,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,美的,573193
美的midea 微波炉 MM721AAU-PW,"美的, midea,  , 微波炉,  , mm721aau, -, pw",美的,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,美的,476277
美的midea 微波炉 MM721AC8-PW,"美的, midea,  , 微波炉,  , mm721ac8, -, pw",美的,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,美的,476379
美的midea 微波炉 （20升 黑晶平板 电脑板 钛膜镜面 光波烧烤 纳米银内胆 红边 EG720FC8-NR1）灰黑色,"美的, midea,  , 微波炉,  , （, 20, 升,  , 黑晶, 平板,  , 电脑, 板,  , 钛, 膜, 镜面,  , 光波, 烧烤,  , 纳米银, 内胆,  , 红边,  , eg720fc8, -, nr1, ）, 灰黑色",美的,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,美的,9829656
美的midea 微波炉 （23升 黑晶平板 电脑板 红黑镜面 光波烧烤 湿度感应 EG823MF7-NRH）黑色,"美的, midea,  , 微波炉,  , （, 23, 升,  , 黑晶, 平板,  , 电脑, 板,  , 红黑, 镜面,  , 光波, 烧烤,  , 湿度, 感应,  , eg823mf7, -, nrh, ）, 黑色",美的,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,美的,9829634
美的微波炉EG823LC3-NS1,"美的, 微波炉, eg823lc3, -, ns1",美的,1,微波炉,1,0-21266-21267-21269:大家电、生活电器-厨房电器-微波炉.,美的,10524886
Bear/小熊  白陶瓷隔水电炖盅 DDZ-103,"bear, /, 小熊,  ,  , 白, 陶瓷, 隔水, 电炖, 盅,  , ddz, -, 103",bear,1,电炖,1,0-21266-21267-21270:大家电、生活电器-厨房电器-电压力锅.,Bear/小熊,13213417
Bear/小熊 母婴系列 电炖盅 白瓷 母子煲DDZ-1804  一锅三胆,"bear, /, 小熊,  , 母婴, 系列,  , 电炖, 盅,  , 白瓷,  , 母子, 煲, ddz, -, 1804,  ,  , 一锅, 三, 胆",bear,1,"电炖, 煲",2,0-21266-21267-21270:大家电、生活电器-厨房电器-电压力锅.,Bear/小熊,13263757
